"classification_id","subject_ids","user_name","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","choice.1","Number","SnowDepth","Young","Antlers","Precipitation","behavior_CLIMBING","behavior_DIGGING","behavior_FLYING","behavior_FORAGINGEATING","behavior_INTERACTING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING","user_name","workflow_id","workflow_version","ForestType","ForestName","Image1","Image2","Image3","Camera","SDCard","PhotoBatch","Class_Round"
"156867589",31429009,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Pine ","DEG","29_19_DEG_0247.JPG","29_19_DEG_0248.JPG","29_19_DEG_0249.JPG","29","19","1","1"
"156867669",31428394,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1","1020CM","NO",NA,"NO",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Deciduous ","BC","11_13_BC_000241.JPG","11_13_BC_000242.JPG","11_13_BC_000243.JPG","11","13","1","1"
"156867732",31428418,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Deciduous ","DON","14_22_DON_000028.JPG","14_22_DON_000029.JPG","14_22_DON_000030.JPG","14","22","1","1"
"156867785",31428963,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Pine ","DEG","29_19_DEG_0094.JPG","29_19_DEG_0095.JPG","29_19_DEG_0096.JPG","29","19","1","1"
"156867834",31428839,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","YES","NO","NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Deciduous ","SH","23_03_SH_0043.JPG","23_03_SH_0044.JPG","23_03_SH_0045.JPG","23","3","1","1"
"156867894",31428631,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Pine ","WHIP","18_16_WHIP_000034.JPG","18_16_WHIP_000035.JPG","18_16_WHIP_000036.JPG","18","16","1","1"
"156867964",31429134,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","YES","NO","NO",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Pine ","WHIP","32_17_WHIP_0013.JPG","32_17_WHIP_0014.JPG","32_17_WHIP_0015.JPG","32","17","1","1"
"156868000",31428376,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1","1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Deciduous ","BC","11_13_BC_000187.JPG","11_13_BC_000188.JPG","11_13_BC_000189.JPG","11","13","1","1"
"156868062",31428854,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO",NA,"NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Deciduous ","SH","23_03_SH_0088.JPG","23_03_SH_0089.JPG","23_03_SH_0090.JPG","23","3","1","1"
"156868084",31428926,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Deciduous ","DON","27_08_IMG_0037.JPG","27_08_IMG_0038.JPG","27_08_IMG_0039.JPG","27","8","1","1"
"156868132",31428968,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Pine ","DEG","29_19_DEG_0115.JPG","29_19_DEG_0116.JPG","29_19_DEG_0117.JPG","29","19","1","1"
"156868150",31428392,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Deciduous ","BC","11_13_BC_000235.JPG","11_13_BC_000236.JPG","11_13_BC_000237.JPG","11","13","1","1"
"156868172",31428423,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Deciduous ","DON","14_22_DON_000043.JPG","14_22_DON_000044.JPG","14_22_DON_000045.JPG","14","22","1","1"
"156868219",31428694,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Deciduous ","DON","21_21_DON_0156.JPG","21_21_DON_0157.JPG","21_21_DON_0158.JPG","21","21","1","1"
"156868257",31428341,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1","010CM","NO",NA,"NO",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Deciduous ","BC","11_13_BC_000079.JPG","11_13_BC_000080.JPG","11_13_BC_000081.JPG","11","13","1","1"
"156868307",31428797,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Pine ","WF","22_18_WF_0289.JPG","22_18_WF_0290.JPG","22_18_WF_0291.JPG","22","18","1","1"
"156868370",31428745,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Pine ","WF","22_18_WF_0130.JPG","22_18_WF_0131.JPG","22_18_WF_0132.JPG","22","18","1","1"
"156868425",31428802,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","YES","YES",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Pine ","WF","22_18_WF_0304.JPG","22_18_WF_0305.JPG","22_18_WF_0306.JPG","22","18","1","1"
"156868446",31429162,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Pine ","WF","33_01_WF_0022.JPG","33_01_WF_0023.JPG","33_01_WF_0024.JPG","33","1","1","1"
"156868474",31428653,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Deciduous ","DON","21_21_DON_0033.JPG","21_21_DON_0034.JPG","21_21_DON_0035.JPG","21","21","1","1"
"156868553",31428716,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","YES","NO","NO",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Pine ","WF","22_18_WF_0043.JPG","22_18_WF_0044.JPG","22_18_WF_0045.JPG","22","18","1","1"
"156868617",31428604,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"YES","NO","NO",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Deciduous ","BC","17_24_BC_000226.JPG","17_24_BC_000227.JPG","17_24_BC_000228.JPG","17","24","1","1"
"156868647",31428938,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Pine ","DEG","29_19_DEG_0013.JPG","29_19_DEG_0014.JPG","29_19_DEG_0015.JPG","29","19","1","1"
"156868729",31429147,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","YES","NO","NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Pine ","WHIP","32_17_WHIP_0052.JPG","32_17_WHIP_0053.JPG","32_17_WHIP_0054.JPG","32","17","1","1"
"156868755",31428669,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Deciduous ","DON","21_21_DON_0081.JPG","21_21_DON_0082.JPG","21_21_DON_0083.JPG","21","21","1","1"
"156868846",31428424,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"YES","NO","NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Deciduous ","DON","14_22_DON_000046.JPG","14_22_DON_000047.JPG","14_22_DON_000048.JPG","14","22","1","1"
"156868874",31429012,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Pine ","DEG","29_19_DEG_0256.JPG","29_19_DEG_0257.JPG","29_19_DEG_0258.JPG","29","19","1","1"
"156868940",31428739,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""FISHER"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"FISHER",NA,"1","1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Pine ","WF","22_18_WF_0112.JPG","22_18_WF_0113.JPG","22_18_WF_0114.JPG","22","18","1","1"
"156869052",31428551,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1",NA,"NO",NA,"NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Deciduous ","BC","17_24_BC_000067.JPG","17_24_BC_000068.JPG","17_24_BC_000069.JPG","17","24","1","1"
"156869145",31428967,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""INTERACTING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO",NA,"NO",0,0,0,0,1,0,1,0,"emmaoldow","9599","123.17","Pine ","DEG","29_19_DEG_0112.JPG","29_19_DEG_0113.JPG","29_19_DEG_0114.JPG","29","19","1","1"
"156869213",31428429,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""35"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"35",NA,"NO","NO","NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Deciduous ","DON","14_22_DON_000061.JPG","14_22_DON_000062.JPG","14_22_DON_000063.JPG","14","22","1","1"
"156869226",31429072,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Pine ","DEG","29_19_DEG_0436.JPG","29_19_DEG_0437.JPG","29_19_DEG_0438.JPG","29","19","1","1"
"156869273",31428975,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Pine ","DEG","29_19_DEG_0139.JPG","29_19_DEG_0140.JPG","29_19_DEG_0141.JPG","29","19","1","1"
"156869316",31429167,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","YES","NO",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Pine ","WF","33_01_WF_0040.JPG","33_01_WF_0041.JPG","33_01_WF_0042.JPG","33","1","1","1"
"156869368",31428463,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""SITTINGSTANDINGLYING"", ""INTERACTING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","YES","NO","NO",0,0,0,0,1,0,1,1,"emmaoldow","9599","123.17","Pine ","DEG","15_14_DEG_000040.JPG","15_14_DEG_000041.JPG","15_14_DEG_000042.JPG","15","14","1","1"
"156869386",31428688,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Deciduous ","DON","21_21_DON_0138.JPG","21_21_DON_0139.JPG","21_21_DON_0140.JPG","21","21","1","1"
"156869413",31428978,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Pine ","DEG","29_19_DEG_0148.JPG","29_19_DEG_0149.JPG","29_19_DEG_0150.JPG","29","19","1","1"
"156869441",31428515,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Pine ","DEG","15_14_DEG_000202.JPG","15_14_DEG_000203.JPG","15_14_DEG_000204.JPG","15","14","1","1"
"156869478",31428576,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Deciduous ","BC","17_24_BC_000142.JPG","17_24_BC_000143.JPG","17_24_BC_000144.JPG","17","24","1","1"
"156869551",31428295,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANY = ""2"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"TURKEY",NA,"2","2030CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Pine ","WF","04_26_WF_000013.JPG","04_26_WF_000014.JPG","04_26_WF_000015.JPG","4","26","1","1"
"156869598",31428853,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Deciduous ","SH","23_03_SH_0085.JPG","23_03_SH_0086.JPG","23_03_SH_0087.JPG","23","3","1","1"
"156869618",31428409,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Deciduous ","DON","14_22_DON_000001.JPG","14_22_DON_000002.JPG","14_22_DON_000003.JPG","14","22","1","1"
"156869666",31428822,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO",NA,"NO",0,0,0,0,0,0,0,1,"emmaoldow","9599","123.17","Pine ","WF","22_18_WF_0367.JPG","22_18_WF_0368.JPG","22_18_WF_0369.JPG","22","18","1","1"
"156869726",31428965,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","YES",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Pine ","DEG","29_19_DEG_0103.JPG","29_19_DEG_0104.JPG","29_19_DEG_0105.JPG","29","19","1","1"
"156869819",31428980,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""INTERACTING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,1,1,0,1,0,"emmaoldow","9599","123.17","Pine ","DEG","29_19_DEG_0160.JPG","29_19_DEG_0161.JPG","29_19_DEG_0162.JPG","29","19","1","1"
"156869842",31429124,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Pine ","WHIP","31_06_WHIP_0058.JPG","31_06_WHIP_0059.JPG","31_06_WHIP_0060.JPG","31","6","1","1"
"156869903",31428406,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Deciduous ","BC","11_13_BC_000277.JPG","11_13_BC_000278.JPG","11_13_BC_000279.JPG","11","13","1","1"
"156869960",31429101,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","3040CM","NO","NO","NO",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Pine ","DEG","29_19_DEG_0523.JPG","29_19_DEG_0524.JPG","29_19_DEG_0525.JPG","29","19","1","1"
"156870006",31428572,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","NO",0,0,0,1,0,0,0,1,"emmaoldow","9599","123.17","Deciduous ","BC","17_24_BC_000130.JPG","17_24_BC_000131.JPG","17_24_BC_000132.JPG","17","24","1","1"
"156870032",31428791,"emmaoldow",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emmaoldow","9599","123.17","Pine ","WF","22_18_WF_0271.JPG","22_18_WF_0272.JPG","22_18_WF_0273.JPG","22","18","1","1"
